MSE	Model	times
0.056337035465878	Human-only	75-100 kya
0.0573063211516103	Human-only	75-100 kya
0.059130330949655	Human-only	75-100 kya
0.054524832042885	Human-only	75-100 kya
0.0554647065956178	Human-only	75-100 kya
0.0598945432105488	Human-only	75-100 kya
0.129894819439892	Human-only	75-100 kya
0.0514245030987823	Human-only	75-100 kya
0.059778153386944	Human-only	75-100 kya
0.0545293188562328	Human-only	75-100 kya
0.103302573701483	Human-only	75-100 kya
0.0530545743669173	Human-only	75-100 kya
0.0636828059873977	Human-only	75-100 kya
0.0601116670313675	Human-only	75-100 kya
0.0617662223540517	Human-only	75-100 kya
0.113406058638021	Human-only	75-100 kya
0.0551423943243087	Human-only	75-100 kya
0.141508343187762	Human-only	75-100 kya
0.102399935429828	Human-only	75-100 kya
0.0982025139753932	Human-only	75-100 kya
0.0596500120154135	Human-only	75-100 kya
0.062789372191901	Human-only	75-100 kya
0.0573019414978602	Human-only	75-100 kya
0.0563901683466224	Human-only	75-100 kya
0.0913941625555177	Human-only	75-100 kya
0.060695211822856	Human-only	75-100 kya
0.0872962247267715	Human-only	75-100 kya
0.103368467809778	Human-only	75-100 kya
0.0550469529213655	Human-only	75-100 kya
0.0533867274197252	Human-only	75-100 kya
0.0607444028681704	Human-only	75-100 kya
0.0582781199157181	Human-only	75-100 kya
0.05359918991768	Human-only	75-100 kya
0.375336286405878	Human-only	75-100 kya
0.353870895700547	Human-only	75-100 kya
0.196339760364254	Human-only	75-100 kya
0.0566650400221722	Human-only	75-100 kya
0.0582112961872239	Human-only	75-100 kya
0.0645097035759785	Human-only	75-100 kya
0.425200095715493	Human-only	75-100 kya
0.559600771635973	Human-only	75-100 kya
0.145001091808367	Human-only	75-100 kya
0.0547010329741752	Human-only	75-100 kya
0.211590155202801	Human-only	75-100 kya
0.297047817219891	Human-only	75-100 kya
0.092222180591579	Human-only	75-100 kya
0.0535877797773499	Human-only	75-100 kya
0.0605148491662447	Human-only	75-100 kya
0.0858457027697268	Human-only	75-100 kya
0.0772479980383034	Human-only	75-100 kya
0.0793579091668926	Human-only	75-100 kya
0.109726107594597	Human-only	75-100 kya
0.0585243720245482	Human-only	75-100 kya
0.108971409833325	Human-only	75-100 kya
0.0564522979239998	Human-only	75-100 kya
0.0698973901625987	Human-only	75-100 kya
0.066429912905067	Human-only	75-100 kya
0.0554227681764401	Human-only	75-100 kya
0.0511555211497335	Human-only	75-100 kya
0.0607302625713903	Human-only	75-100 kya
0.0935324551058517	Human-only	75-100 kya
0.0533456580885495	Human-only	75-100 kya
0.0652571108795225	Human-only	75-100 kya
0.0589196504699547	Combined	75-100 kya
0.0742490085893398	Combined	75-100 kya
0.0606600824552122	Combined	75-100 kya
0.0735433867129082	Combined	75-100 kya
0.073931298215905	Combined	75-100 kya
0.0727009262737471	Combined	75-100 kya
0.0677283110463338	Combined	75-100 kya
0.126445758322996	Combined	75-100 kya
0.067379717225154	Combined	75-100 kya
0.0658607529969017	Combined	75-100 kya
0.111544491108581	Combined	75-100 kya
0.0803320577754475	Combined	75-100 kya
0.0750972656526344	Combined	75-100 kya
0.0613289340448988	Combined	75-100 kya
0.0743541912271447	Combined	75-100 kya
0.0640785646181544	Combined	75-100 kya
0.069542026577702	Combined	75-100 kya
0.0805661881538172	Combined	75-100 kya
0.0781801278855459	Combined	75-100 kya
0.0722150971507996	Combined	75-100 kya
0.071037058580861	Combined	75-100 kya
0.0740998945267107	Combined	75-100 kya
0.0754863779538018	Combined	75-100 kya
0.063425696318057	Combined	75-100 kya
0.0618328107891376	Combined	75-100 kya
0.0809526428950312	Combined	75-100 kya
0.0744965081034881	Combined	75-100 kya
0.0711467088783323	Combined	75-100 kya
0.0749131668849518	Combined	75-100 kya
0.0705830174045142	Combined	75-100 kya
0.0632066950784614	Combined	75-100 kya
0.0845339026956325	Combined	75-100 kya
0.0761828131362036	Combined	75-100 kya
0.0697032696532639	Combined	75-100 kya
0.0729441621223533	Combined	75-100 kya
0.0870793085687751	Combined	75-100 kya
0.0698856380104174	Combined	75-100 kya
0.0636792775204489	Combined	75-100 kya
0.0696293753811101	Combined	75-100 kya
0.0754261967744927	Combined	75-100 kya
0.0734129478534955	Combined	75-100 kya
0.0588744528219331	Combined	75-100 kya
0.0759349192783913	Combined	75-100 kya
0.0577952470614343	Combined	75-100 kya
0.0641266194777015	Combined	75-100 kya
0.0808379090086724	Combined	75-100 kya
0.0700766311953053	Combined	75-100 kya
0.0664771169517654	Combined	75-100 kya
0.0777040296482896	Combined	75-100 kya
0.0841137772389081	Combined	75-100 kya
0.0691241749046923	Combined	75-100 kya
0.0793982566820176	Combined	75-100 kya
0.0780367112863497	Combined	75-100 kya
0.078179837898954	Combined	75-100 kya
0.0661962405501863	Combined	75-100 kya
0.0671142326479222	Combined	75-100 kya
0.0676452543754968	Combined	75-100 kya
0.0665109485865739	Combined	75-100 kya
0.0609795183227451	Combined	75-100 kya
0.0699485485899091	Combined	75-100 kya
0.0667635296877923	Combined	75-100 kya
0.0768781873275541	Combined	75-100 kya
0.0707736838390196	Combined	75-100 kya
